yil,ilce,mahalle,tesis_turu,tesis_sayisi
2022,Fatih,Ali Kuşçu Mahallesi,Eğitim Tesisi (Okul vb.),6
2022,Fatih,Atikali Mahallesi,Eğitim Tesisi (Okul vb.),5
2022,Fatih,Ayvansaray Mahallesi,Eğitim Tesisi (Okul vb.),7
2022,Fatih,Balabanağa Mahallesi,Eğitim Tesisi (Okul vb.),10
2022,Fatih,Balat Mahallesi,Eğitim Tesisi (Okul vb.),6
2022,Fatih,Binbirdirek Mahallesi,Eğitim Tesisi (Okul vb.),1
2022,Fatih,Cankurtaran Mahallesi,Eğitim Tesisi (Okul vb.),3
2022,Fatih,Cerrahpaşa Mahallesi,Eğitim Tesisi (Okul vb.),6
2022,Fatih,Cibali Mahallesi,Eğitim Tesisi (Okul vb.),4
2022,Fatih,Derviş Ali Mahallesi,Eğitim Tesisi (Okul vb.),5
2022,Fatih,Emin Sinan Mahallesi,Eğitim Tesisi (Okul vb.),1
2022,Fatih,Haseki Sultan Mahallesi,Eğitim Tesisi (Okul vb.),1
2022,Fatih,Hobyar Mahallesi,Eğitim Tesisi (Okul vb.),3
2022,Fatih,Hocapaşa Mahallesi,Eğitim Tesisi (Okul vb.),1
2022,Fatih,Hırka-i Şerif Mahallesi,Eğitim Tesisi (Okul vb.),6
2022,Fatih,Kalenderhane Mahallesi,Eğitim Tesisi (Okul vb.),11
2022,Fatih,Karagümrük Mahallesi,Eğitim Tesisi (Okul vb.),2
2022,Fatih,Koca Mustafapaşa Mahallesi,Eğitim Tesisi (Okul vb.),11
2022,Fatih,Küçük Ayasofya Mahallesi,Eğitim Tesisi (Okul vb.),4
2022,Fatih,Mevlanakapı Mahallesi,Eğitim Tesisi (Okul vb.),9
2022,Fatih,Molla Fenari Mahallesi,Eğitim Tesisi (Okul vb.),4
2022,Fatih,Molla Gürani Mahallesi,Eğitim Tesisi (Okul vb.),2
2022,Fatih,Molla Hüsrev Mahallesi,Eğitim Tesisi (Okul vb.),4
2022,Fatih,Seyyid Ömer Mahallesi,Eğitim Tesisi (Okul vb.),5
2022,Fatih,Silivrikapı Mahallesi,Eğitim Tesisi (Okul vb.),5
2022,Fatih,Sururi Mahallesi,Eğitim Tesisi (Okul vb.),1
2022,Fatih,Süleymaniye Mahallesi,Eğitim Tesisi (Okul vb.),70
2022,Fatih,Sümbül Efendi Mahallesi,Eğitim Tesisi (Okul vb.),3
2022,Fatih,Topkapı Mahallesi,Eğitim Tesisi (Okul vb.),7
2022,Fatih,Yavuz Sultan Selim Mahallesi,Eğitim Tesisi (Okul vb.),5
2022,Fatih,Yedikule Mahallesi,Eğitim Tesisi (Okul vb.),4
2022,Fatih,Yedikule Mahallesi,Sanayi ve Fabrika,1
2022,Fatih,Zeyrek Mahallesi,Eğitim Tesisi (Okul vb.),5
2022,Fatih,İskenderpaşa Mahallesi,Eğitim Tesisi (Okul vb.),5
2022,Fatih,Şehremini Mahallesi,Eğitim Tesisi (Okul vb.),11
2022,Fatih,Şehsuvar Bey Mahallesi,Eğitim Tesisi (Okul vb.),1
2022,Gaziosmanpaşa,Barbaros Hayrettin Paşa Mahallesi,Eğitim Tesisi (Okul vb.),6
2022,Gaziosmanpaşa,Barbaros Hayrettin Paşa Mahallesi,Sanayi ve Fabrika,8
2022,Gaziosmanpaşa,Bağlarbaşı Mahallesi,Eğitim Tesisi (Okul vb.),2
2022,Gaziosmanpaşa,Fevzi Çakmak Mahallesi,Eğitim Tesisi (Okul vb.),3
2022,Gaziosmanpaşa,Hürriyet Mahallesi,Eğitim Tesisi (Okul vb.),3
2022,Gaziosmanpaşa,Karadeniz Mahallesi,Eğitim Tesisi (Okul vb.),9
2022,Gaziosmanpaşa,Karadeniz Mahallesi,Sanayi ve Fabrika,1
2022,Gaziosmanpaşa,Karayolları Mahallesi,Eğitim Tesisi (Okul vb.),5
2022,Gaziosmanpaşa,Karlıtepe Mahallesi,Eğitim Tesisi (Okul vb.),1
2022,Gaziosmanpaşa,Kazım Karabekir Mahallesi,Eğitim Tesisi (Okul vb.),8
2022,Gaziosmanpaşa,Merkez Mahallesi,Eğitim Tesisi (Okul vb.),8
2022,Gaziosmanpaşa,Merkez Mahallesi,Sanayi ve Fabrika,1
2022,Gaziosmanpaşa,Mevlana Mahallesi,Eğitim Tesisi (Okul vb.),5
2022,Gaziosmanpaşa,Sarıgöl Mahallesi,Eğitim Tesisi (Okul vb.),1
2022,Gaziosmanpaşa,Yeni Mahalle Mahallesi,Eğitim Tesisi (Okul vb.),4
2022,Gaziosmanpaşa,Yenidoğan Mahallesi,Eğitim Tesisi (Okul vb.),2
2022,Gaziosmanpaşa,Yıldıztabya Mahallesi,Eğitim Tesisi (Okul vb.),1
2022,Gaziosmanpaşa,Şemsipaşa Mahallesi,Eğitim Tesisi (Okul vb.),1
2022,Gebze,Balçık Mahallesi,Sanayi ve Fabrika,2
2022,Güngören,Abdurrahman Nafiz Gürman Mahallesi,Eğitim Tesisi (Okul vb.),2
2022,Güngören,Gençosman Mahallesi,Eğitim Tesisi (Okul vb.),10
2022,Güngören,Güneştepe Mahallesi,Eğitim Tesisi (Okul vb.),4
2022,Güngören,Haznedar Mahallesi,Eğitim Tesisi (Okul vb.),3
2022,Güngören,Mareşal Çakmak Mahallesi,Eğitim Tesisi (Okul vb.),1
2022,Güngören,Mehmet Nesih Özmen Mahallesi,Eğitim Tesisi (Okul vb.),3
2022,Güngören,Merkez Mahallesi,Eğitim Tesisi (Okul vb.),7
2022,Güngören,Sanayi Mahallesi,Eğitim Tesisi (Okul vb.),1
2022,Güngören,Sanayi Mahallesi,Sanayi ve Fabrika,1
2022,Güngören,Tozkoparan Mahallesi,Eğitim Tesisi (Okul vb.),7
2022,Güngören,Tozkoparan Mahallesi,Sanayi ve Fabrika,1
2022,Kadıköy,19 Mayıs Mahallesi,Eğitim Tesisi (Okul vb.),9
2022,Kadıköy,Acıbadem Mahallesi,Eğitim Tesisi (Okul vb.),10
2022,Kadıköy,Acıbadem Mahallesi,Sanayi ve Fabrika,3
2022,Kadıköy,Bostancı Mahallesi,Eğitim Tesisi (Okul vb.),10
2022,Kadıköy,Bostancı Mahallesi,Sanayi ve Fabrika,1
2022,Kadıköy,Caddebostan Mahallesi,Eğitim Tesisi (Okul vb.),8
2022,Kadıköy,Caferağa Mahallesi,Eğitim Tesisi (Okul vb.),15
2022,Kadıköy,Dumlupınar Mahallesi,Eğitim Tesisi (Okul vb.),4
2022,Kadıköy,Erenköy Mahallesi,Eğitim Tesisi (Okul vb.),7
2022,Kadıköy,Eğitim Mahallesi,Eğitim Tesisi (Okul vb.),3
2022,Kadıköy,Fenerbahçe Mahallesi,Eğitim Tesisi (Okul vb.),3
2022,Kadıköy,Feneryolu Mahallesi,Eğitim Tesisi (Okul vb.),3
2022,Kadıköy,Göztepe Mahallesi,Eğitim Tesisi (Okul vb.),16
2022,Kadıköy,Hasanpaşa Mahallesi,Eğitim Tesisi (Okul vb.),11
2022,Kadıköy,Kozyatağı Mahallesi,Eğitim Tesisi (Okul vb.),4
2022,Kadıköy,Koşuyolu Mahallesi,Eğitim Tesisi (Okul vb.),4
2022,Kadıköy,Merdivenköy Mahallesi,Eğitim Tesisi (Okul vb.),9
2022,Kadıköy,Osmanağa Mahallesi,Eğitim Tesisi (Okul vb.),5
2022,Kadıköy,Rasimpaşa Mahallesi,Eğitim Tesisi (Okul vb.),3
2022,Kadıköy,Rasimpaşa Mahallesi,Sanayi ve Fabrika,1
2022,Kadıköy,Sahrayıcedit Mahallesi,Eğitim Tesisi (Okul vb.),6
2022,Kadıköy,Suadiye Mahallesi,Eğitim Tesisi (Okul vb.),7
2022,Kadıköy,Zühtüpaşa Mahallesi,Eğitim Tesisi (Okul vb.),3
2022,Kartal,Atalar Mahallesi,Eğitim Tesisi (Okul vb.),7
2022,Kartal,Cevizli Mahallesi,Eğitim Tesisi (Okul vb.),7
2022,Kartal,Cevizli Mahallesi,Sanayi ve Fabrika,1
2022,Kartal,Cumhuriyet Mahallesi,Eğitim Tesisi (Okul vb.),6
2022,Kartal,Cumhuriyet Mahallesi,Sanayi ve Fabrika,3
2022,Kartal,Esentepe Mahallesi,Eğitim Tesisi (Okul vb.),15
2022,Kartal,Esentepe Mahallesi,Sanayi ve Fabrika,19
2022,Kartal,Gümüşpınar Mahallesi,Eğitim Tesisi (Okul vb.),3
2022,Kartal,Hürriyet Mahallesi,Eğitim Tesisi (Okul vb.),8
2022,Kartal,Hürriyet Mahallesi,Sanayi ve Fabrika,1
2022,Kartal,Karlıktepe Mahallesi,Eğitim Tesisi (Okul vb.),4
2022,Kartal,Karlıktepe Mahallesi,Sanayi ve Fabrika,1
2022,Kartal,Orhantepe Mahallesi,Eğitim Tesisi (Okul vb.),5
2022,Kartal,Orta Mahallesi,Eğitim Tesisi (Okul vb.),2
2022,Kartal,Petrol İş Mahallesi,Eğitim Tesisi (Okul vb.),9
2022,Kartal,Soğanlık Yeni Mahallesi,Eğitim Tesisi (Okul vb.),5
2022,Kartal,Topselvi Mahalesi,Eğitim Tesisi (Okul vb.),3
2022,Kartal,Topselvi Mahalesi,Sanayi ve Fabrika,3
2022,Kartal,Uğur Mumcu Mahallesi,Eğitim Tesisi (Okul vb.),6
2022,Kartal,Yakacık Yeni Mahallesi,Eğitim Tesisi (Okul vb.),2
2022,Kartal,Yakacık Çarşı Mahallesi,Eğitim Tesisi (Okul vb.),6
2022,Kartal,Yakacık Çarşı Mahallesi,Sanayi ve Fabrika,1
2022,Kartal,Yalı Mahallesi,Sanayi ve Fabrika,1
2022,Kartal,Yukarı Mahallesi,Eğitim Tesisi (Okul vb.),1
2022,Kartal,Yunus Mahallesi,Eğitim Tesisi (Okul vb.),5
2022,Kartal,Yunus Mahallesi,Sanayi ve Fabrika,3
2022,Kartal,Çavuşoğlu Mahallesi,Eğitim Tesisi (Okul vb.),5
2022,Kartal,Çavuşoğlu Mahallesi,Sanayi ve Fabrika,7
2022,Kâğıthane,Gültepe Mahallesi,Eğitim Tesisi (Okul vb.),1
2022,Kâğıthane,Gürsel Mahallesi,Eğitim Tesisi (Okul vb.),4
2022,Kâğıthane,Hamidiye Mahallesi,Eğitim Tesisi (Okul vb.),14
2022,Kâğıthane,Harmantepe Mahallesi,Eğitim Tesisi (Okul vb.),2
2022,Kâğıthane,Hürriyet Mahallesi,Eğitim Tesisi (Okul vb.),4
2022,Kâğıthane,Mehmet Akif Ersoy Mahallesi,Eğitim Tesisi (Okul vb.),1
2022,Kâğıthane,Merkez Mahallesi,Eğitim Tesisi (Okul vb.),24
2022,Kâğıthane,Nurtepe Mahallesi,Eğitim Tesisi (Okul vb.),4
2022,Kâğıthane,Ortabayır Mahallesi,Eğitim Tesisi (Okul vb.),2
2022,Kâğıthane,Seyrantepe Mahallesi,Eğitim Tesisi (Okul vb.),5
2022,Kâğıthane,Sultan Selim Mahallesi,Eğitim Tesisi (Okul vb.),3
2022,Kâğıthane,Talatpaşa Mahallesi,Eğitim Tesisi (Okul vb.),4
2022,Kâğıthane,Telsizler Mahallesi,Eğitim Tesisi (Okul vb.),2
2022,Kâğıthane,Yahya Kemal Mahallesi,Eğitim Tesisi (Okul vb.),2
2022,Kâğıthane,Yeşilce Mahallesi,Eğitim Tesisi (Okul vb.),1
2022,Kâğıthane,Yeşilce Mahallesi,Sanayi ve Fabrika,1
2022,Kâğıthane,Çağlayan Mahallesi,Eğitim Tesisi (Okul vb.),2
2022,Kâğıthane,Çeliktepe Mahallesi,Eğitim Tesisi (Okul vb.),1
2022,Küçükçekmece,Atakent Mahallesi,Eğitim Tesisi (Okul vb.),58
2022,Küçükçekmece,Atatürk Mahallesi,Eğitim Tesisi (Okul vb.),2
2022,Küçükçekmece,Atatürk Mahallesi,Sanayi ve Fabrika,2
2022,Küçükçekmece,Beşyol Mahallesi,Eğitim Tesisi (Okul vb.),7
2022,Küçükçekmece,Cennet Mahallesi,Eğitim Tesisi (Okul vb.),8
2022,Küçükçekmece,Cumhuriyet Mahallesi,Eğitim Tesisi (Okul vb.),5
2022,Küçükçekmece,Fatih Mahallesi,Eğitim Tesisi (Okul vb.),1
2022,Küçükçekmece,Fevzi Çakmak Mahallesi,Eğitim Tesisi (Okul vb.),1
2022,Küçükçekmece,Fevzi Çakmak Mahallesi,Sanayi ve Fabrika,1
2022,Küçükçekmece,Gültepe Mahallesi,Eğitim Tesisi (Okul vb.),5
2022,Küçükçekmece,Halkalı Merkez Mahallesi,Eğitim Tesisi (Okul vb.),12
2022,Küçükçekmece,Halkalı Merkez Mahallesi,Sanayi ve Fabrika,1
2022,Küçükçekmece,Kanarya Mahallesi,Eğitim Tesisi (Okul vb.),2
2022,Küçükçekmece,Kartaltepe Mahallesi,Eğitim Tesisi (Okul vb.),2
2022,Küçükçekmece,Kemalpaşa Mahallesi,Eğitim Tesisi (Okul vb.),9
2022,Küçükçekmece,Mehmet Akif Mahallesi,Eğitim Tesisi (Okul vb.),2
2022,Küçükçekmece,Mehmet Akif Mahallesi,Sanayi ve Fabrika,2
2022,Küçükçekmece,Sultan Murat Mahallesi,Eğitim Tesisi (Okul vb.),2
2022,Küçükçekmece,Söğütlü Çeşme Mahallesi,Eğitim Tesisi (Okul vb.),6
2022,Küçükçekmece,Söğütlü Çeşme Mahallesi,Sanayi ve Fabrika,1
2022,Küçükçekmece,Tevfikbey Mahallesi,Eğitim Tesisi (Okul vb.),2
2022,Küçükçekmece,Tevfikbey Mahallesi,Sanayi ve Fabrika,1
2022,Küçükçekmece,Yarımburgaz Mahallesi,Sanayi ve Fabrika,2
2022,Küçükçekmece,Yeni Mahalle Mahallesi,Eğitim Tesisi (Okul vb.),2
2022,Küçükçekmece,Yeşilova Mahallesi,Eğitim Tesisi (Okul vb.),1
2022,Küçükçekmece,İnönü Mahallesi,Eğitim Tesisi (Okul vb.),7
2022,Küçükçekmece,İnönü Mahallesi,Sanayi ve Fabrika,1
2022,Küçükçekmece,İstasyon Mahallesi,Eğitim Tesisi (Okul vb.),5
2022,Küçükçekmece,İstasyon Mahallesi,Sanayi ve Fabrika,1
2022,Maltepe,Altayçeşme Mahallesi,Eğitim Tesisi (Okul vb.),7
2022,Maltepe,Altıntepe Mahallesi,Eğitim Tesisi (Okul vb.),4
2022,Maltepe,Aydınevler Mahallesi,Eğitim Tesisi (Okul vb.),3
2022,Maltepe,Aydınevler Mahallesi,Sanayi ve Fabrika,2
2022,Maltepe,Bağlarbaşı Mahallesi,Eğitim Tesisi (Okul vb.),6
2022,Maltepe,Bağlarbaşı Mahallesi,Sanayi ve Fabrika,2
2022,Maltepe,Başıbüyük Mahallesi,Eğitim Tesisi (Okul vb.),9
2022,Maltepe,Büyükbakkalköy Mahallesi,Eğitim Tesisi (Okul vb.),7
2022,Maltepe,Büyükbakkalköy Mahallesi,Sanayi ve Fabrika,1
2022,Maltepe,Cevizli Mahallesi,Eğitim Tesisi (Okul vb.),10
2022,Maltepe,Cevizli Mahallesi,Sanayi ve Fabrika,6
2022,Maltepe,Esenkent Mahallesi,Eğitim Tesisi (Okul vb.),4
2022,Maltepe,Feyzullah Mahallesi,Eğitim Tesisi (Okul vb.),8
2022,Maltepe,Fındıklı Mahallesi,Eğitim Tesisi (Okul vb.),2
2022,Maltepe,Girne Mahallesi,Eğitim Tesisi (Okul vb.),6
2022,Maltepe,Gülensu Mahallesi,Eğitim Tesisi (Okul vb.),2
2022,Maltepe,Gülsuyu Mahallesi,Eğitim Tesisi (Okul vb.),2
2022,Maltepe,Küçükyalı Merkez Mahallesi,Eğitim Tesisi (Okul vb.),5
2022,Maltepe,Yalı Mahallesi,Eğitim Tesisi (Okul vb.),6
2022,Maltepe,Yalı Mahallesi,Sanayi ve Fabrika,1
2022,Maltepe,Zümrütevler Mahallesi,Eğitim Tesisi (Okul vb.),8
2022,Maltepe,Zümrütevler Mahallesi,Sanayi ve Fabrika,1
2022,Maltepe,İdealtepe Mahallesi,Eğitim Tesisi (Okul vb.),5
2022,Pendik,Ahmet Yesevi Mahallesi,Eğitim Tesisi (Okul vb.),4
2022,Pendik,Bahçelievler Mahallesi,Eğitim Tesisi (Okul vb.),10
2022,Pendik,Bahçelievler Mahallesi,Sanayi ve Fabrika,3
2022,Pendik,Batı Mahallesi,Eğitim Tesisi (Okul vb.),3
2022,Pendik,Doğu Mahallesi,Eğitim Tesisi (Okul vb.),7
2022,Pendik,Dumlupınar Mahallesi,Eğitim Tesisi (Okul vb.),1
2022,Pendik,Dumlupınar Mahallesi,Sanayi ve Fabrika,1
2022,Pendik,Ertuğrul Gazi Mahallesi,Eğitim Tesisi (Okul vb.),2
2022,Pendik,Esenler Mahallesi,Eğitim Tesisi (Okul vb.),6
2022,Pendik,Esenler Mahallesi,Sanayi ve Fabrika,9
2022,Pendik,Esenyalı Mahallesi,Eğitim Tesisi (Okul vb.),6
2022,Pendik,Fatih Mahallesi,Eğitim Tesisi (Okul vb.),3
2022,Pendik,Fevzi Çakmak Mahallesi,Eğitim Tesisi (Okul vb.),7
2022,Pendik,Göçbeyli Mahallesi,Eğitim Tesisi (Okul vb.),6
2022,Pendik,Göçbeyli Mahallesi,Sanayi ve Fabrika,2
2022,Pendik,Güllü Bağlar Mahallesi,Eğitim Tesisi (Okul vb.),5
2022,Pendik,Güllü Bağlar Mahallesi,Sanayi ve Fabrika,1
2022,Pendik,Güzelyalı Mahallesi,Eğitim Tesisi (Okul vb.),2
2022,Pendik,Güzelyalı Mahallesi,Sanayi ve Fabrika,5
2022,Pendik,Harmandere Mahallesi,Eğitim Tesisi (Okul vb.),5
2022,Pendik,Harmandere Mahallesi,Sanayi ve Fabrika,2
2022,Pendik,Kavakpınar Mahallesi,Eğitim Tesisi (Okul vb.),8
2022,Pendik,Kavakpınar Mahallesi,Sanayi ve Fabrika,6
2022,Pendik,Kaynarca Mahallesi,Eğitim Tesisi (Okul vb.),8
2022,Pendik,Kaynarca Mahallesi,Sanayi ve Fabrika,2
2022,Pendik,Kurna Mahallesi,Sanayi ve Fabrika,4
2022,Pendik,Kurtköy Mahallesi,Eğitim Tesisi (Okul vb.),10
2022,Pendik,Kurtköy Mahallesi,Sanayi ve Fabrika,3
2022,Pendik,Orhangazi Mahallesi,Eğitim Tesisi (Okul vb.),6
2022,Pendik,Orta Mahallesi,Eğitim Tesisi (Okul vb.),4
2022,Pendik,Ramazanoğlu Mahallesi,Eğitim Tesisi (Okul vb.),3
2022,Pendik,Ramazanoğlu Mahallesi,Sanayi ve Fabrika,13
2022,Pendik,Sanayi Mahallesi,Eğitim Tesisi (Okul vb.),4
2022,Pendik,Sanayi Mahallesi,Sanayi ve Fabrika,12
2022,Pendik,Sapan Bağları Mahallesi,Eğitim Tesisi (Okul vb.),2
2022,Pendik,Sülüntepe Mahallesi,Eğitim Tesisi (Okul vb.),3
2022,Pendik,Velibaba Mahallesi,Eğitim Tesisi (Okul vb.),6
2022,Pendik,Velibaba Mahallesi,Sanayi ve Fabrika,7
2022,Pendik,Yayalar Mahallesi,Eğitim Tesisi (Okul vb.),2
2022,Pendik,Yayalar Mahallesi,Sanayi ve Fabrika,1
2022,Pendik,Yeni Mahallesi,Eğitim Tesisi (Okul vb.),2
2022,Pendik,Yenişehir Mahallesi,Eğitim Tesisi (Okul vb.),23
2022,Pendik,Yeşilbağlar Mahallesi,Eğitim Tesisi (Okul vb.),1
2022,Pendik,Yeşilbağlar Mahallesi,Sanayi ve Fabrika,2
2022,Pendik,Çamlık Mahallesi,Eğitim Tesisi (Okul vb.),12
2022,Pendik,Çamlık Mahallesi,Sanayi ve Fabrika,1
2022,Pendik,Çamçeşme Mahallesi,Eğitim Tesisi (Okul vb.),6
2022,Pendik,Çamçeşme Mahallesi,Sanayi ve Fabrika,4
2022,Pendik,Çınardere Mahallesi,Eğitim Tesisi (Okul vb.),8
2022,Pendik,Çınardere Mahallesi,Sanayi ve Fabrika,1
2022,Pendik,Şeyhli Mahallesi,Eğitim Tesisi (Okul vb.),5
2022,Sancaktepe,Abdurrahmangazi Mahallesi,Eğitim Tesisi (Okul vb.),12
2022,Sancaktepe,Abdurrahmangazi Mahallesi,Sanayi ve Fabrika,16
2022,Sancaktepe,Akpınar Mahallesi,Sanayi ve Fabrika,1
2022,Sancaktepe,Atatürk Mahallesi,Eğitim Tesisi (Okul vb.),4
2022,Sancaktepe,Atatürk Mahallesi,Sanayi ve Fabrika,1
2022,Sancaktepe,Emek Mahallesi,Eğitim Tesisi (Okul vb.),2
2022,Sancaktepe,Emek Mahallesi,Sanayi ve Fabrika,7
2022,Sancaktepe,Eyüp Sultan Mahallesi,Eğitim Tesisi (Okul vb.),6
2022,Sancaktepe,Eyüp Sultan Mahallesi,Sanayi ve Fabrika,15
2022,Sancaktepe,Fatih Mahallesi,Eğitim Tesisi (Okul vb.),6
2022,Sancaktepe,Fatih Mahallesi,Sanayi ve Fabrika,10
2022,Sancaktepe,Hilal Mahallesi,Eğitim Tesisi (Okul vb.),1
2022,Sancaktepe,Hilal Mahallesi,Sanayi ve Fabrika,4
2022,Sancaktepe,Kemal Türkler Mahallesi,Eğitim Tesisi (Okul vb.),2
2022,Sancaktepe,Kemal Türkler Mahallesi,Sanayi ve Fabrika,2
2022,Sancaktepe,Meclis Mahallesi,Eğitim Tesisi (Okul vb.),7
2022,Sancaktepe,Meclis Mahallesi,Sanayi ve Fabrika,4
2022,Sancaktepe,Merve Mahallesi,Eğitim Tesisi (Okul vb.),2
2022,Sancaktepe,Merve Mahallesi,Sanayi ve Fabrika,37
2022,Sancaktepe,Mevlana Mahallesi,Eğitim Tesisi (Okul vb.),1
2022,Sancaktepe,Osmangazi Mahallesi,Eğitim Tesisi (Okul vb.),8
2022,Sancaktepe,Osmangazi Mahallesi,Sanayi ve Fabrika,5
2022,Sancaktepe,Paşaköy Mahallesi,Sanayi ve Fabrika,18
2022,Sancaktepe,Safa Mahallesi,Eğitim Tesisi (Okul vb.),2
2022,Sancaktepe,Safa Mahallesi,Sanayi ve Fabrika,6
2022,Sancaktepe,Sarıgazi Mahallesi,Eğitim Tesisi (Okul vb.),7
2022,Sancaktepe,Sarıgazi Mahallesi,Sanayi ve Fabrika,1
2022,Sancaktepe,Veysel Karani Mahallesi,Eğitim Tesisi (Okul vb.),4
2022,Sancaktepe,Yenidoğan Mahallesi,Eğitim Tesisi (Okul vb.),1
2022,Sancaktepe,Yenidoğan Mahallesi,Sanayi ve Fabrika,1
2022,Sancaktepe,Yunus Emre Mahallesi,Eğitim Tesisi (Okul vb.),3
2022,Sancaktepe,Yunus Emre Mahallesi,Sanayi ve Fabrika,2
2022,Sancaktepe,İnönü Mahallesi,Eğitim Tesisi (Okul vb.),2
2022,Sarıyer,Ayazağa Mahallesi,Eğitim Tesisi (Okul vb.),12
2022,Sarıyer,Ayazağa Mahallesi,Sanayi ve Fabrika,2
2022,Sarıyer,Bahçeköy Merkez Mahallesi,Eğitim Tesisi (Okul vb.),2
2022,Sarıyer,Bahçeköy Yeni Mahalle,Eğitim Tesisi (Okul vb.),1
2022,Sarıyer,Fatih Sultan Mehmet Mahallesi,Eğitim Tesisi (Okul vb.),1
2022,Sarıyer,Ferahevler Mahallesi,Eğitim Tesisi (Okul vb.),2
2022,Sarıyer,Gümüşdere Mahallesi,Eğitim Tesisi (Okul vb.),2
2022,Sarıyer,Gümüşdere Mahallesi,Sanayi ve Fabrika,2
2022,Sarıyer,Huzur Mahallesi,Eğitim Tesisi (Okul vb.),2
2022,Sarıyer,Kocataş Mahallesi,Eğitim Tesisi (Okul vb.),1
2022,Sarıyer,Kumköy (Kilyos) Mahallesi,Eğitim Tesisi (Okul vb.),3
2022,Sarıyer,Maslak Mahallesi,Eğitim Tesisi (Okul vb.),1
2022,Sarıyer,Maslak Mahallesi,Sanayi ve Fabrika,1
2022,Sarıyer,Merkez Mahallesi,Eğitim Tesisi (Okul vb.),2
2022,Sarıyer,PTT Evleri Mahallesi,Eğitim Tesisi (Okul vb.),1
2022,Sarıyer,PTT Evleri Mahallesi,Sanayi ve Fabrika,1
2022,Sarıyer,Poligon Mahallesi,Eğitim Tesisi (Okul vb.),1
2022,Sarıyer,Pınar Mahallesi,Eğitim Tesisi (Okul vb.),2
2022,Sarıyer,Reşitpaşa Mahallesi,Eğitim Tesisi (Okul vb.),6
2022,Sarıyer,Rumelifeneri Mahallesi,Eğitim Tesisi (Okul vb.),1
2022,Sarıyer,Rumelihisarı Mahallesi,Eğitim Tesisi (Okul vb.),4
2022,Sarıyer,Uskumruköy Mahallesi,Eğitim Tesisi (Okul vb.),3
2022,Sarıyer,Zekeriyaköy Mahallesi,Eğitim Tesisi (Okul vb.),6
2022,Sarıyer,Zekeriyaköy Mahallesi,Sanayi ve Fabrika,1
2022,Sarıyer,Çamlıtepe Mahallesi,Eğitim Tesisi (Okul vb.),1
2022,Sarıyer,Çayırbaşı Mahallesi,Eğitim Tesisi (Okul vb.),1
2022,Sarıyer,İstinye Mahallesi,Eğitim Tesisi (Okul vb.),2
2022,Silivri,Akören Mahallesi,Eğitim Tesisi (Okul vb.),1
2022,Silivri,Akören Mahallesi,Sanayi ve Fabrika,1
2022,Silivri,Alibey Mahallesi,Eğitim Tesisi (Okul vb.),1
2022,Silivri,Alipaşa Mahallesi,Eğitim Tesisi (Okul vb.),1
2022,Silivri,Alipaşa Mahallesi,Sanayi ve Fabrika,56
2022,Silivri,Bekirli Mahallesi,Sanayi ve Fabrika,1
2022,Silivri,Beyciler Mahallesi,Sanayi ve Fabrika,2
2022,Silivri,Büyük Kılıçlı Mahallesi,Eğitim Tesisi (Okul vb.),1
2022,Silivri,Büyük Kılıçlı Mahallesi,Sanayi ve Fabrika,6
2022,Silivri,Büyük Çavuşlu Mahallesi,Sanayi ve Fabrika,3
2022,Silivri,Değirmenköy Fevzipaşa Mahallesi,Sanayi ve Fabrika,30
2022,Silivri,Fener Mahallesi,Sanayi ve Fabrika,1
2022,Silivri,Gümüşyaka Mahallesi,Sanayi ve Fabrika,2
2022,Silivri,Kavaklı İstiklal Mahallesi,Eğitim Tesisi (Okul vb.),1
2022,Silivri,Kurfallı Mahallesi,Eğitim Tesisi (Okul vb.),1
2022,Silivri,Mimar Sinan Mahallesi,Eğitim Tesisi (Okul vb.),2
2022,Silivri,Mimar Sinan Mahallesi,Sanayi ve Fabrika,6
2022,Silivri,Ortaköy Mahallesi,Sanayi ve Fabrika,1
2022,Silivri,Piri Mehmet Paşa Mahallesi,Eğitim Tesisi (Okul vb.),1
2022,Silivri,Sayalar Mahallesi,Eğitim Tesisi (Okul vb.),1
2022,Silivri,Sayalar Mahallesi,Sanayi ve Fabrika,1
2022,Silivri,Selimpaşa Mahallesi,Eğitim Tesisi (Okul vb.),4
2022,Silivri,Selimpaşa Mahallesi,Sanayi ve Fabrika,2
2022,Silivri,Semizkumlar Mahallesi,Eğitim Tesisi (Okul vb.),1
2022,Silivri,Semizkumlar Mahallesi,Sanayi ve Fabrika,2
2022,Silivri,Seymen Mahallesi,Eğitim Tesisi (Okul vb.),1
2022,Silivri,Seymen Mahallesi,Sanayi ve Fabrika,5
2022,Silivri,Yeni Mahalle,Eğitim Tesisi (Okul vb.),8
2022,Silivri,Yolçatı Mahallesi,Sanayi ve Fabrika,1
2022,Silivri,Çanta Balaban Mahallesi,Sanayi ve Fabrika,38
2022,Silivri,Çanta Sancaktepe Mahallesi,Eğitim Tesisi (Okul vb.),2
2022,Silivri,Çanta Sancaktepe Mahallesi,Sanayi ve Fabrika,22
2022,Silivri,Çayırdere Mahallesi,Eğitim Tesisi (Okul vb.),1
2022,Silivri,Çayırdere Mahallesi,Sanayi ve Fabrika,2
2022,Silivri,Çeltik Mahallesi,Eğitim Tesisi (Okul vb.),1
2022,Silivri,Çeltik Mahallesi,Sanayi ve Fabrika,3
