ilce,mahalle,anahtar,yil,nufus,tuketim_dasimetrik,nufus_orani,ariza_sayisi,cevaplanan_ariza,sikayet_sayisi,cevaplanan_sikayet,kesinti_suresi_saat,kesinti_adet,egitim_tesisi_sayisi,sanayi_tesis_sayisi,ariza_yogunlugu,nufus_basi_tuketim,boru_stres_endeksi,sikayet_ariza_orani,ort_kesinti_suresi,komsu_ort_ariza,komsu_sayisi,ariza_trend
SULTANBEYLİ,MECİDİYE,SULTANBEYLİ|MECİDİYE,2022,22055,863234.2961712017,0.05973694617038911,218.0,218.0,19.0,19.0,16.183333333333334,5.0,8.0,0.0,9.884379959192927,39.14007237230568,8532.535777162639,0.0871559633027523,3.236666666666667,150.2,5,0.0
SULTANBEYLİ,MEHMET AKİF,SULTANBEYLİ|MEHMET AKİF,2022,27066,1059365.1988288253,0.07330946202891642,226.0,222.0,160.0,160.0,36.75,9.0,12.0,4.0,8.349959358604892,39.14007237230567,8845.65635614108,0.7079646017699115,4.083333333333333,155.25,4,0.0
SULTANBEYLİ,MİMAR SİNAN,SULTANBEYLİ|MİMAR SİNAN,2022,24513,959440.594062329,0.06639454824188384,191.0,191.0,40.0,40.0,39.7,16.0,16.0,12.0,7.791783951372741,39.140072372305674,7475.753823110384,0.2094240837696335,2.48125,228.14285714285714,7,0.0
SULTANBEYLİ,NECİP FAZIL,SULTANBEYLİ|NECİP FAZIL,2022,21388,837127.8678988738,0.057930347072876094,218.0,218.0,122.0,122.0,55.016666666666666,16.0,4.0,0.0,10.19263138208341,39.140072372305674,8532.535777162637,0.5596330275229358,3.4385416666666666,203.5,6,0.0
SULTANBEYLİ,ORHANGAZİ,SULTANBEYLİ|ORHANGAZİ,2022,16139,631681.6280166412,0.04371319765331715,135.0,135.0,36.0,36.0,52.46666666666667,15.0,7.0,7.0,8.364830534729537,39.140072372305674,5283.909770261266,0.26666666666666666,3.497777777777778,191.2,5,0.0
SULTANBEYLİ,TURGUT REİS,SULTANBEYLİ|TURGUT REİS,2022,19657,769376.4026224127,0.05324185676133932,118.0,118.0,35.0,35.0,20.083333333333336,7.0,6.0,4.0,6.002950602838683,39.140072372305674,4618.528539932069,0.2966101694915254,2.8690476190476195,158.0,6,0.0
SULTANBEYLİ,YAVUZ SELİM,SULTANBEYLİ|YAVUZ SELİM,2022,20056,784993.2914989626,0.05432256596659823,137.0,137.0,16.0,16.0,6.4,1.0,3.0,2.0,6.830873554048664,39.140072372305674,5362.189915005877,0.11678832116788321,6.4,175.2,5,0.0
SULTANGAZİ,50. YIL,SULTANGAZİ|50. YIL,2022,72500,3291428.3035185514,0.1363050978106581,877.75,872.75,212.0,212.0,72.1,26.0,9.0,0.0,12.106896551724137,45.3990110830145,39848.981978115975,0.24152663058957563,2.773076923076923,566.15,5,0.0
SULTANGAZİ,75. YIL,SULTANGAZİ|75. YIL,2022,32234,1463391.7232498897,0.060602186521775916,631.0,631.0,130.0,130.0,46.55,15.0,2.0,0.0,19.5756034001365,45.39901108301451,28646.775993382154,0.20602218700475436,3.103333333333333,540.625,6,0.0
SULTANGAZİ,CEBECİ,SULTANGAZİ|CEBECİ,2022,61466,2790495.6152285696,0.11556040195903326,877.75,872.75,189.0,189.0,78.0,26.0,9.0,2.0,14.280252497315589,45.39901108301451,39848.98197811598,0.21532326972372542,3.0,584.8333333333334,9,0.0
