ilce,mahalle,anahtar,yil,S1_Skor,S1_Risk_Seviyesi,S2_Skor,S2_Risk_Seviyesi,S3_Skor,S3_Risk_Seviyesi,S4_Skor,S4_Risk_Seviyesi,S5_Skor,S5_Risk_Seviyesi,S6_Skor,S6_Risk_Seviyesi,S7_Skor,S7_Risk_Seviyesi,S8_Skor,S8_Risk_Seviyesi,S9_Skor,S9_Risk_Seviyesi
SULTANBEYLİ,ORHANGAZİ,SULTANBEYLİ|ORHANGAZİ,2023,0.404860806704421,Orta Risk,0.16005841188150866,Yüksek Risk,0.337485374520002,Yüksek Risk,0.014053018523447192,Orta Risk,0.16067022655583418,Orta Risk,0.16005841188150866,Orta Risk,0.618016553168669,Yüksek Risk,0.6140220523681448,Yüksek Risk,0.1635785899201551,Yüksek Risk
SULTANBEYLİ,TURGUT REİS,SULTANBEYLİ|TURGUT REİS,2023,0.1587689010723256,Düşük Risk,0.05381197653979535,Düşük Risk,0.1355684517751269,Düşük Risk,0.008678819715327434,Orta Risk,0.039875693023324166,Düşük Risk,0.05381197653979535,Düşük Risk,0.5219872547525171,Orta Risk,0.49661399534862916,Yüksek Risk,0.059502026513576965,Düşük Risk
SULTANBEYLİ,YAVUZ SELİM,SULTANBEYLİ|YAVUZ SELİM,2023,0.1518260961061556,Düşük Risk,0.045999628592395016,Düşük Risk,0.12450529287335942,Düşük Risk,0.006089798007889618,Düşük Risk,0.036197631303650196,Düşük Risk,0.045999628592395016,Düşük Risk,0.48752408804370534,Orta Risk,0.456657403642614,Orta Risk,0.0519970103471358,Düşük Risk
SULTANGAZİ,50. YIL,SULTANGAZİ|50. YIL,2023,0.8186685205290791,Yüksek Risk,0.17424376372133527,Yüksek Risk,0.3984033411041153,Yüksek Risk,0.000754392150825896,Düşük Risk,0.15124691926720898,Orta Risk,0.17424376372133527,Orta Risk,0.5934973977131625,Yüksek Risk,0.5825929053988367,Yüksek Risk,0.18637931237169425,Yüksek Risk
SULTANGAZİ,75. YIL,SULTANGAZİ|75. YIL,2023,0.6438505814004153,Yüksek Risk,0.13495080102738213,Yüksek Risk,0.3325052056224748,Yüksek Risk,0.000661647710734899,Düşük Risk,0.13182200018350987,Orta Risk,0.13495080102738213,Orta Risk,0.5708184521403703,Yüksek Risk,0.5431357300726968,Yüksek Risk,0.14906334992101283,Yüksek Risk
SULTANGAZİ,CEBECİ,SULTANGAZİ|CEBECİ,2023,0.7797698353105732,Yüksek Risk,0.16938519016973835,Yüksek Risk,0.38660224624427386,Yüksek Risk,0.010963137710300823,Orta Risk,0.14733085683242433,Orta Risk,0.16938519016973835,Orta Risk,0.6139845823931449,Yüksek Risk,0.5976625847177885,Yüksek Risk,0.1833313239436996,Yüksek Risk
SULTANGAZİ,CUMHURİYET,SULTANGAZİ|CUMHURİYET,2023,0.36887042454991187,Orta Risk,0.08820376307245774,Orta Risk,0.23002306485743784,Orta Risk,0.0009868045301215816,Düşük Risk,0.11163418927421541,Orta Risk,0.08820376307245774,Orta Risk,0.5477947987976218,Yüksek Risk,0.4939020900631043,Yüksek Risk,0.10681498281053195,Orta Risk
SULTANGAZİ,ESENTEPE,SULTANGAZİ|ESENTEPE,2023,0.8056283703456992,Yüksek Risk,0.17317418453268338,Yüksek Risk,0.3928032273686987,Yüksek Risk,0.015327593437042712,Orta Risk,0.15021302361675593,Orta Risk,0.17317418453268338,Orta Risk,0.6141712046190368,Yüksek Risk,0.6046785677335154,Yüksek Risk,0.18726624526808866,Yüksek Risk
SULTANGAZİ,ESKİ HABİPLER,SULTANGAZİ|ESKİ HABİPLER,2023,0.5042861663125615,Yüksek Risk,0.12799416635611155,Yüksek Risk,0.31718407640257273,Yüksek Risk,0.007533864749245511,Orta Risk,0.1252277964602708,Orta Risk,0.12799416635611155,Orta Risk,0.6046038642092161,Yüksek Risk,0.5965272986403682,Yüksek Risk,0.1328838894347328,Yüksek Risk
SULTANGAZİ,GAZİ,SULTANGAZİ|GAZİ,2023,0.7646711126056805,Yüksek Risk,0.1616580968430315,Yüksek Risk,0.38856174975854574,Yüksek Risk,0.0008281888586489027,Düşük Risk,0.1479663221409876,Orta Risk,0.1616580968430315,Orta Risk,0.5915178334297246,Yüksek Risk,0.5779234691260925,Yüksek Risk,0.17772182103644013,Yüksek Risk
